Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
Dodge,Ram Van,1998,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,16,13,2000
Dodge,Ram Van,1999,regular unleaded,230,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,18,12,2316
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,16,14,2118
Dodge,Ram Van,1999,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,16,14,2041
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,16,13,2237
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,16,13,2348
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,12,2320
Dodge,Ram Van,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,17,12,2422
Dodge,Ram Van,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Cargo Van,16,13,2087
Dodge,Ram Wagon,2000,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Van,15,13,2326
Dodge,Ram Wagon,2000,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,14,11,2332
Dodge,Ram Wagon,2001,regular unleaded,225,8,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Passenger Van,15,11,23360
Dodge,Ram Wagon,2001,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Van,15,12,21345
Dodge,Ram Wagon,2002,regular unleaded,175,6,AUTOMATIC,rear wheel drive,3,N/A,Compact,Passenger Van,15,13,21345
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,13,10,2000
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,12,11,2000
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,13,10,2000
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,12,11,2000
Dodge,Ramcharger,1991,regular unleaded,170,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,13,10,2000
Dodge,Ramcharger,1991,regular unleaded,170,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,12,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1992,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Midsize,2dr SUV,14,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,four wheel drive,2,N/A,Midsize,2dr SUV,15,11,2000
Dodge,Ramcharger,1993,regular unleaded,230,8,AUTOMATIC,rear wheel drive,2,N/A,Midsize,2dr SUV,16,11,2000
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,60000
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,57600
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,48300
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,48300
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,41100
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,45100
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,44100
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,49900
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,48300
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,56600
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,55700
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,48900
Land Rover,Range Rover Evoque,2015,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,48300
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,50475
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,53775
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,46675
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,30,21,53775
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,41475
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,60775
Land Rover,Range Rover Evoque,2016,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,30,21,45675
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,51000
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,2dr SUV,29,21,45700
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,45800
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,Convertible SUV,28,20,57700
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,62500
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,2,"Crossover,Luxury",Compact,Convertible SUV,28,20,51100
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,41800
Land Rover,Range Rover Evoque,2017,premium unleaded (recommended),240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,21,54200
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,79100
Land Rover,Range Rover Sport,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,67600
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,62600
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,92400
Land Rover,Range Rover Sport,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,92400
Land Rover,Range Rover Sport,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,79100
Land Rover,Range Rover Sport,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,67600
Land Rover,Range Rover Sport,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,62600
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,63350
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,68295
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,79995
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),550,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,110475
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,92495
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Midsize,4dr SUV,19,14,92495
Land Rover,Range Rover Sport,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,Performance",Midsize,4dr SUV,23,17,76875
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,93075
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,79950
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,93295
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),550,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,4dr SUV,19,14,111350
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,64950
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Midsize,4dr SUV,29,22,66450
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Midsize,4dr SUV,23,17,69950
Land Rover,Range Rover Sport,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Midsize,4dr SUV,29,22,71450
Land Rover,Range Rover Sport,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Midsize,4dr SUV,19,14,82695
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,142100
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,105300
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,184105
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,83300
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,136750
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,105300
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,100100
Land Rover,Range Rover,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,83300
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,100100
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,184105
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,136750
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,88300
Land Rover,Range Rover,2014,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,118605
Land Rover,Range Rover,2014,premium unleaded (required),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,13,142100
Land Rover,Range Rover,2014,premium unleaded (required),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,88300
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,83495
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,101995
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,106995
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,118845
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,186495
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,98995
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,89995
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),340,6,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury",Large,4dr SUV,23,17,95195
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,137995
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,142995
Land Rover,Range Rover,2015,flex-fuel (premium unleaded required/E85),510,8,AUTOMATIC,four wheel drive,4,"Flex Fuel,Luxury,High-Performance",Large,4dr SUV,19,13,123845
Land Rover,Range Rover,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Large,4dr SUV,29,22,86450
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,139995
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,103195
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,144995
Land Rover,Range Rover,2016,premium unleaded (recommended),340,6,AUTOMATIC,four wheel drive,4,Luxury,Large,4dr SUV,23,17,84950
Land Rover,Range Rover,2016,premium unleaded (recommended),550,8,AUTOMATIC,four wheel drive,4,"Factory Tuner,Luxury,High-Performance",Large,4dr SUV,19,14,199495
Land Rover,Range Rover,2016,premium unleaded (recommended),510,8,AUTOMATIC,four wheel drive,4,"Luxury,High-Performance",Large,4dr SUV,19,14,108195
Land Rover,Range Rover,2016,premium unleaded (recommended),380,6,AUTOMATIC,four wheel drive,4,"Luxury,Performance",Large,4dr SUV,23,17,91950
Land Rover,Range Rover,2016,diesel,254,6,AUTOMATIC,four wheel drive,4,"Diesel,Luxury",Large,4dr SUV,29,22,93450
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,17990
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,17680
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,21050
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,22305
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,24255
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,16395
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,24535
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,18805
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,23575
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,22985
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,25805
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,26,21,17665
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,21675
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,21810
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,17890
Ford,Ranger,2009,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,20405
Ford,Ranger,2009,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,26,21,19080
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,20580
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,23220
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,15,22485
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,15,22155
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,25800
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,19515
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,17820
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,24905
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,18960
Ford,Ranger,2010,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,19105
Ford,Ranger,2010,regular unleaded,207,6,MANUAL,four wheel drive,2,N/A,Compact,Extended Cab Pickup,19,15,23570
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,18160
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,23495
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,4,N/A,Compact,Extended Cab Pickup,21,16,22640
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,20740
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,26070
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,27,22,19855
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,four wheel drive,4,N/A,Compact,Extended Cab Pickup,19,15,25060
Ford,Ranger,2011,regular unleaded,207,6,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,21,16,22425
Ford,Ranger,2011,regular unleaded,143,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,27,22,19120
Aston Martin,Rapide S,2014,premium unleaded (required),550,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,198250
Aston Martin,Rapide S,2015,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,22,14,203995
Aston Martin,Rapide S,2016,premium unleaded (required),552,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,22,14,206000
Aston Martin,Rapide,2010,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,197850
Aston Martin,Rapide,2011,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,207895
Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,226850
Aston Martin,Rapide,2012,premium unleaded (required),470,12,AUTOMATIC,rear wheel drive,4,"Exotic,High-Performance",Large,Sedan,19,13,207895
Toyota,RAV4 EV,2012,electric,154,,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,49800
Toyota,RAV4 EV,2013,electric,,0,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,49800
Toyota,RAV4 EV,2014,electric,,0,DIRECT_DRIVE,front wheel drive,4,Crossover,Midsize,4dr SUV,74,78,49800
Toyota,RAV4 Hybrid,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,34,28370
Toyota,RAV4 Hybrid,2016,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,31,34,33610
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,34030
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,29030
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,30,34,32185
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,25240
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,29850
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,28450
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,26640
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,23680
Toyota,RAV4,2015,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,25080
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,29265
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,29,22,25750
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,26270
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,31,24,24350
