order_id,total_price,total_shipping,num_items,order_total,group,below_threshold,responded,amount_added,final_price,final_revenue
8f78b315dd28cdac3c6fc9b52cb56795,27.9,8.11,1,36.01,treatment,True,True,90.6602847345876,118.56028473458761,118.56028473458761
8258256a5491a4e80cbc6e6d15362318,107.0,39.02,1,146.02,treatment,False,False,0.0,107.0,107.0
3ec8d477ad3b18290ba325fecaf053f3,45.0,13.37,1,58.37,treatment,True,True,58.54430113757584,103.54430113757584,103.54430113757584
ba2f2f4bd29ed2679295a4c10cede333,129.99,17.16,1,147.15,control,False,False,0.0,129.99,147.15
768f78186d59eef3d5f40db13f5bcb8d,14.9,7.39,1,22.29,treatment,True,False,0.0,14.9,22.29
384c77719e344da55f8a137a0fc63b4b,107.76,25.92,2,133.68,control,False,False,0.0,107.76,133.68
d9a2eba69ba6350b8552f12c3342f315,91.8,25.38,2,117.18,treatment,True,False,0.0,91.8,117.17999999999999
872b0a6374bd5ab3b5ade0ebb28ff731,125.9,35.4,1,161.3,control,False,False,0.0,125.9,161.3
1f6327c5239fb0779667264362956e63,49.99,7.39,1,57.38,treatment,True,True,51.06148795622006,101.05148795622006,101.05148795622006
4461758febf28f20a599646b502ddbec,49.9,22.28,1,72.18,control,True,False,0.0,49.9,72.18
98bd84aec6d35c66e7b5baa6d2cb8dbf,56.99,12.74,1,69.73,control,True,False,0.0,56.99,69.73
191a21c0a0934fdb7dcd56c6b28a8682,179.99,16.56,1,196.55,control,False,False,0.0,179.99,196.55
0cea1002b907a645918a03922e9fadbd,69.0,38.03,1,107.03,control,True,False,0.0,69.0,107.03
b49738aaa4978ffb2dd4efeb676c9de4,119.0,21.32,1,140.32,treatment,False,False,0.0,119.0,119.0
b5f45148cb552bb72d183e82cf6a36d1,340.0,68.13,1,408.13,control,False,False,0.0,340.0,408.13
e65718fbdfa15bbe0f31222856566e02,63.99,28.85,1,92.84,control,True,False,0.0,63.99,92.84
0392a7fd15fc16848335cb8ff143a940,30.0,8.29,1,38.29,treatment,True,False,0.0,30.0,38.29
48dcd7368e7d1b9bedc55f16a3cc8188,24.9,11.85,1,36.75,control,True,False,0.0,24.9,36.75
bde5784e34d5ba860afb5f85d4d97433,35.0,8.88,1,43.88,control,True,False,0.0,35.0,43.88
c34a43c027fa7de5cb6c02735ada2ffd,99.98,23.7,2,123.68,treatment,True,False,0.0,99.98,123.68
4310f91feaa68e3b065256b3a4debe75,269.99,28.33,1,298.32,control,False,False,0.0,269.99,298.32
5dec6c7bf0e703f21f033724925a62db,105.0,17.87,1,122.87,control,False,False,0.0,105.0,122.87
181ba9a81073ea2d653d9a7338f4cf98,137.5,27.04,1,164.54,control,False,False,0.0,137.5,164.54
51f2bc977a4fb1086e3521f501645ddc,24.9,10.96,1,35.86,control,True,False,0.0,24.9,35.86
96ba203b82627b53d6797d030b330274,67.6,25.57,2,93.17,treatment,True,False,0.0,67.6,93.16999999999999
bc803635394fe3d07b22474558c8509d,82.95,23.08,1,106.03,control,True,False,0.0,82.95,106.03
466e24d544d8f5ca12035641fce34386,199.0,13.83,1,212.83,treatment,False,False,0.0,199.0,199.0
9b5038dbc6702b00b24b9d493c82c371,56.0,13.05,1,69.05,control,True,False,0.0,56.0,69.05
77a4605d8d0657f299caec021c55c14c,35.9,15.23,1,51.129999999999995,control,True,False,0.0,35.9,51.129999999999995
a235dd3be106ba5b2ea4610274402898,284.9,9.25,1,294.15,control,False,False,0.0,284.9,294.15
592d19865b28930fef28521989153b19,54.99,12.96,1,67.95,treatment,True,True,57.125074610418686,112.11507461041869,112.11507461041869
969d3f02f498a3db8037e194ed29cb4c,329.9,37.37,1,367.27,treatment,False,False,0.0,329.9,329.9
2ec398158cb686267b1f4b102129098e,2749.0,69.74,1,2818.74,treatment,False,False,0.0,2749.0,2749.0
1655b4671d5cb121e9e7d9fff9a44084,149.0,15.79,1,164.79,treatment,False,False,0.0,149.0,149.0
09f2c6e797b432724b3a123f1ec897bb,25.9,11.85,1,37.75,control,True,False,0.0,25.9,37.75
8457694c62d5fbc1a63f67ce1a554cb2,43.0,12.79,1,55.79,control,True,False,0.0,43.0,55.79
c4416b46a61a027f858fdc3746644312,230.0,82.92,1,312.92,control,False,False,0.0,230.0,312.92
f3b0e97ac641a7d5658fb2b26fff0ec7,9.99,8.88,1,18.87,control,True,False,0.0,9.99,18.87
d4bf4c2cae2256d8e92b6ec8f1fd248b,59.8,21.92,2,81.72,control,True,False,0.0,59.8,81.72
2f40c8579236a29cb23f92d2533485b4,100.0,19.39,1,119.39,control,False,False,0.0,100.0,119.39
8f5817567870050244ea3c3365cb3e4b,173.8,32.21,2,206.01,control,False,False,0.0,173.8,206.01000000000002
4c888e6e352d77cd1e8beea1f03985b7,170.0,21.46,1,191.46,control,False,False,0.0,170.0,191.46
41b7994f6fdd38dc855f6f6a5c61b459,129.9,22.78,1,152.68,control,False,False,0.0,129.9,152.68
fa3bee504523342f3e1b29cfc38a91d3,74.99,11.55,1,86.53999999999999,control,True,False,0.0,74.99,86.53999999999999
e59d87da20589e83f7efa1ab9b393b4b,49.9,17.6,1,67.5,treatment,True,True,65.85861876875533,115.75861876875533,115.75861876875533
9f188fd1c4dddf39da5a0db98006c240,169.0,23.5,1,192.5,control,False,False,0.0,169.0,192.5
5fefa018b496e8145dfd56ae7320e222,274.99,10.49,1,285.48,treatment,False,False,0.0,274.99,274.99
11c177c8e97725db2631073c19f07b62,359.98,81.18,2,441.16,treatment,False,False,0.0,359.98,359.98
4307e89df5cb485b0b67e0f91025703f,25.0,15.1,1,40.1,control,True,False,0.0,25.0,40.1
e19abb91d2afddbb8df6f4cffe899579,18.9,12.48,1,31.38,control,True,False,0.0,18.9,31.38
7dfd72bed82d922fdde7a5c897353932,159.99,17.56,1,177.55,control,False,False,0.0,159.99,177.55
b07a6274640ebe112c2180a18ea07b3c,47.78,21.92,2,69.7,treatment,True,False,0.0,47.78,69.7
e3db241d7377ac91f1253454bdbeafe4,56.33,7.78,1,64.11,control,True,False,0.0,56.33,64.11
04ff62d0684a80831afbdc2f6e56259f,79.99,42.76,1,122.75,control,True,False,0.0,79.99,122.75
8d28e43aa8a24c8f9a2ac2358f86151e,69.77,7.78,1,77.55,control,True,False,0.0,69.77,77.55
17e1cb74d21a646b636519ba673acaa1,45.9,12.79,1,58.69,treatment,True,True,67.88362820855033,113.78362820855034,113.78362820855034
a1a1ded06da0d3334312e71f27d11466,44.9,15.11,1,60.01,control,True,False,0.0,44.9,60.01
5b01111319bb33fcc77bb2aef3e938ff,193.99,14.66,1,208.65,treatment,False,False,0.0,193.99,193.99
8e7d4bae45bbc64cdde3523afff196d6,49.95,16.11,1,66.06,control,True,False,0.0,49.95,66.06
dda0214706ebf9c46aa0a45821bb589c,149.8,17.79,1,167.59,treatment,False,False,0.0,149.8,149.8
a663eb567d6e0db6362cc10977fef5a2,70.9,34.3,1,105.2,treatment,True,False,0.0,70.9,105.2
7ca8f2556a9744a905d8f831fe60e39e,121.4,36.629999999999995,2,158.03,control,False,False,0.0,121.4,158.03
d640105fad13e9cff1f7a6cdc3a9a430,72.9,12.64,1,85.54,treatment,True,True,31.84972084724399,104.74972084724399,104.74972084724399
85bb0aae7a51f1e5e6541dded1f89a86,249.9,16.5,1,266.4,treatment,False,False,0.0,249.9,249.9
55552985d5c5d0856ddc230a47932a72,18.9,18.23,1,37.129999999999995,control,True,False,0.0,18.9,37.129999999999995
4feb155d6d4d8b2ba3191d90655f3b99,24.99,14.1,1,39.09,control,True,False,0.0,24.99,39.089999999999996
b4d85d4356b0ece0e421f5c58d757107,99.99,16.95,1,116.94,treatment,True,False,0.0,99.99,116.94
1193dc51dc3e6edfa7bb886fa7f5192b,139.0,18.22,1,157.22,treatment,False,False,0.0,139.0,139.0
6414e4e32a19c462fab11da3e3a03ac4,18.9,16.79,1,35.69,treatment,True,False,0.0,18.9,35.69
486c57abefde2c75d496af33eade014c,189.0,11.93,1,200.93,treatment,False,False,0.0,189.0,189.0
21a724726546c32790ded320f982a506,151.98000000000002,64.0,5,215.98,treatment,False,False,0.0,151.98000000000002,151.98000000000002
5b4a5c06f7c8192686f2792b0dafb785,103.6,9.54,1,113.14,control,False,False,0.0,103.6,113.13999999999999
e695c369ebd0ccf83008a14e42167d2b,70.0,25.5,2,95.5,treatment,True,True,42.48384145792541,112.48384145792541,112.48384145792541
8caa967e048f7c1e27144a219ad123f9,79.9,12.9,1,92.8,control,True,False,0.0,79.9,92.80000000000001
dadeb032c1f01467182f4f0716bdd141,69.9,23.29,1,93.19,treatment,True,True,43.6198497951268,113.5198497951268,113.5198497951268
0e485d1f54cf7d8e93339478d9e1d884,237.8,51.34,2,289.14,treatment,False,False,0.0,237.8,237.8
2a289c7b780d648ef3ff20d647ea1a16,149.0,12.53,1,161.53,treatment,False,False,0.0,149.0,149.0
a3a334e8cd38b52f151585bfa1e22190,84.9,13.61,1,98.51,control,True,False,0.0,84.9,98.51
800527a0973637e539fec69236ce5938,14.89,10.96,1,25.85,control,True,False,0.0,14.89,25.85
086ce45c7045b3c6a4b503bd3ec73413,48.3,25.63,1,73.92999999999999,control,True,False,0.0,48.3,73.92999999999999
161dded9453a3c4d5b6fd484128249a3,173.67,39.66,1,213.33,treatment,False,False,0.0,173.67,173.67
53a1210daacade25d3e5ba8c7119ad0a,59.9,28.82,1,88.72,treatment,True,False,0.0,59.9,88.72
abb72024277f9d7ed4a0dec9cbe56e03,29.99,18.31,1,48.3,control,True,False,0.0,29.99,48.3
da9234ffa7ba40ffe7d4c1e9f48b8d39,12.25,7.78,1,20.03,treatment,True,False,0.0,12.25,20.03
604970dd9342c16efde4207c42f38f2d,16.5,14.1,1,30.6,treatment,True,False,0.0,16.5,30.6
15208e51dd3f6ccdf33a94148faea052,54.9,12.23,1,67.13,control,True,False,0.0,54.9,67.13
64994605d8b781cada123b1d5c06d637,49.9,15.45,1,65.35,control,True,False,0.0,49.9,65.35
3e1c06f2560af40104080f8790989a33,12.25,15.23,1,27.48,treatment,True,True,102.30126070864401,114.55126070864401,114.55126070864401
18ed848509774f56cc8c1c0a1903ad7f,49.99,15.1,1,65.09,treatment,True,False,0.0,49.99,65.09
9df59efb56784bf4cd310c094c234035,106.9,0.0,1,106.9,treatment,False,False,0.0,106.9,106.9
6ab1c2fed90bf0906b4d5b51f7d333e6,148.9,23.58,1,172.48000000000002,treatment,False,False,0.0,148.9,148.9
bdfad190904dc2cc0fc9d2c54f58fedf,249.9,8.61,1,258.51,treatment,False,False,0.0,249.9,249.9
c60c60940d6eaab173201faf9bf1276c,35.97,23.34,3,59.31,control,True,False,0.0,35.97,59.31
a0187e7c7bf053267a1187e27e16e58a,169.9,14.3,1,184.2,control,False,False,0.0,169.9,184.20000000000002
4584d6304fea8191d84facfb8370ef4e,59.0,12.85,1,71.85,control,True,False,0.0,59.0,71.85
288edb42bc749855816a5e66e39d342a,99.0,16.13,1,115.13,control,True,False,0.0,99.0,115.13
51f06300798e14c37af5f5ea107db194,76.25,12.66,1,88.91,control,True,False,0.0,76.25,88.91
efc3c0ad27f3640e148d3ae5e1fdee4b,23.99,15.1,1,39.09,control,True,False,0.0,23.99,39.089999999999996
ed2c57fed139a0eca6a0204624201f0c,277.8,44.88,2,322.68,treatment,False,False,0.0,277.8,277.8
af0035821f5e16644b287cbe0f6a92a9,85.0,12.72,1,97.72,treatment,True,True,31.91102390993799,116.911023909938,116.911023909938
590bf22b132e188810d97f542a58f3e7,193.8,27.9,1,221.7,control,False,False,0.0,193.8,221.70000000000002
ca7e237e4817ee2e53f4e96da13dbf9a,69.0,18.36,1,87.36,treatment,True,False,0.0,69.0,87.36
f3b3c5a3c5223b95a6cffe4f2108375b,41.8,13.37,1,55.169999999999995,treatment,True,True,67.8458264799242,109.6458264799242,109.6458264799242
66f4d4cb45642e879ba8c00484e13aa8,84.9,16.56,1,101.46,treatment,True,True,21.91933126924969,106.81933126924969,106.81933126924969
5c81ecc71f66f9a6aef23cc998bc47bf,149.65,19.15,1,168.8,treatment,False,False,0.0,149.65,149.65
341279a01a590f7c1f08a7ba841d2161,39.99,18.23,1,58.22,control,True,False,0.0,39.99,58.22
966d900084ff48f38516ba0a9bd50cfe,39.9,21.15,1,61.05,treatment,True,False,0.0,39.9,61.05
0afa4eb653f04cb1809253eb3b1f9768,279.8,55.66,2,335.46000000000004,treatment,False,False,0.0,279.8,279.8
847c4f7a159896d773a9fda57e39963c,262.9,15.2,1,278.09999999999997,treatment,False,False,0.0,262.9,262.9
318abae1b1ee9847e237ac1501e1d0e1,95.0,20.16,1,115.16,treatment,True,True,5.2110327363180104,100.211032736318,100.211032736318
466fa6875c92ccd8425b0a91a8d1a771,359.8,75.18,2,434.98,treatment,False,False,0.0,359.8,359.8
85d1148753005c76a785628b87effc27,99.99,17.95,1,117.94,treatment,True,False,0.0,99.99,117.94
b2d3d1cd87d22775690fcff44e275cac,19.99,15.1,1,35.089999999999996,treatment,True,False,0.0,19.99,35.089999999999996
b79ad0abdee66423cbdc69a208d69a68,28.9,11.85,1,40.75,treatment,True,True,78.8032525554508,107.7032525554508,107.7032525554508
6914acb0f52f56529563f4f97062b90b,69.9,13.51,1,83.41000000000001,control,True,False,0.0,69.9,83.41000000000001
d66cc620bf1415956e645bc1123aaa50,170.0,29.59,1,199.59,control,False,False,0.0,170.0,199.59
b27e6ded1257b2ab223eeec083d9874b,62.99,11.73,1,74.72,control,True,False,0.0,62.99,74.72
0ed5043fe7d3f4f88353697330bbc020,50.99,25.64,1,76.63,treatment,True,False,0.0,50.99,76.63
68d8b4fcc77dcd06eecb59b08dc28d15,69.0,15.23,1,84.23,treatment,True,True,33.011254641668884,102.01125464166888,102.01125464166888
70ebb67db2439278b553ac34549b715d,27.9,19.39,1,47.29,control,True,False,0.0,27.9,47.29
08d862895d238cb8405dffe9b981df25,105.0,23.31,1,128.31,treatment,False,False,0.0,105.0,105.0
a51878c7b567d6bb29abf33bbbd80c24,879.0,48.63,3,927.63,treatment,False,False,0.0,879.0,879.0
59eb76a0fd6569a54967456dad8142ef,29.9,15.1,1,45.0,treatment,True,True,86.86705808098031,116.76705808098032,116.76705808098032
2fe96ee292d9f7a92740785a276d2de1,180.0,16.01,1,196.01,control,False,False,0.0,180.0,196.01
adc2f0c9fd838d820339f8220c1adf08,17.9,12.79,1,30.69,treatment,True,True,83.09322982919437,100.99322982919438,100.99322982919438
8b32d043b4691117dda2b93f3a18fd8f,47.99,12.69,1,60.68,treatment,True,False,0.0,47.99,60.68
c228fb80043a1ebf0ab361c676972a34,24.5,11.85,1,36.35,treatment,True,False,0.0,24.5,36.35
3c140d933d3475ec823f9b748ca5c49f,1340.0,41.83,1,1381.83,treatment,False,False,0.0,1340.0,1340.0
029f37989dcd7c9b928028086d68034b,69.9,16.25,1,86.15,treatment,True,False,0.0,69.9,86.15
723ad8c008a67d2af51d205bec0a69ac,16.9,15.1,1,32.0,control,True,False,0.0,16.9,32.0
0668f439eec2e9edf7b24687cba7acd7,149.9,14.8,1,164.70000000000002,treatment,False,False,0.0,149.9,149.9
d04eac33e07f50f9ca76062f344a3dbd,179.9,12.76,1,192.66,control,False,False,0.0,179.9,192.66
3eb95f6a896852d771ecaa56c4f02349,299.0,14.53,1,313.53,control,False,False,0.0,299.0,313.53
e1010fc08b7bc6c1d8c94a956ead0140,24.99,14.1,1,39.09,control,True,False,0.0,24.99,39.089999999999996
ef29d8249c4f5670c259bda87461e3e4,209.0,18.71,1,227.71,control,False,False,0.0,209.0,227.71
3e5d9d4bd8c8fb94162c7aa9013240c9,269.9,11.02,1,280.91999999999996,control,False,False,0.0,269.9,280.91999999999996
471f7bcf95321e4e00d947114c884bd3,103.0,8.49,1,111.49,treatment,False,False,0.0,103.0,103.0
518e28f28e634069d2f5d642dd7997b7,72.9,11.9,1,84.80000000000001,treatment,True,False,0.0,72.9,84.80000000000001
03f127181062ad98441893efffd412c5,99.8,27.42,2,127.22,control,True,False,0.0,99.8,127.22
5e42b08c85265b0991546c0551956b87,84.9,16.84,1,101.74,treatment,True,False,0.0,84.9,101.74000000000001
e3e77a472278ddd0f93e5b1391db15bc,88.99000000000001,29.45,2,118.44,control,True,False,0.0,88.99000000000001,118.44000000000001
00c2335723b9b74668062e946dc66621,18.9,12.48,1,31.38,control,True,False,0.0,18.9,31.38
4682ccc1cc6188dda05e841ad72bc5e8,59.9,16.18,1,76.08,treatment,True,False,0.0,59.9,76.08
4382b2408a28f4f8ab2a7012590b6287,53.99,7.78,1,61.77,treatment,True,False,0.0,53.99,61.77
b8f82235baaa1a837797d86544239b5c,189.99,19.87,1,209.86,treatment,False,False,0.0,189.99,189.99
d1d5e63e127f2c8bfa668d7073a89299,99.8,8.44,1,108.24,control,True,False,0.0,99.8,108.24
d9d3adfb459cf80f45139992eb4283e5,70.0,49.16,2,119.16,treatment,True,True,42.58293667940638,112.58293667940637,112.58293667940637
1ba1c0a51a27e3c9c621d7128ba44a5a,150.0,36.82,2,186.82,treatment,False,False,0.0,150.0,150.0
a2c95702477a50387ec1b32968bd9d40,394.9,89.35,1,484.25,treatment,False,False,0.0,394.9,394.9
3311d98897ca2c0c66c09cb3e4c45447,39.5,18.23,1,57.73,control,True,False,0.0,39.5,57.730000000000004
591083bc42b589c7052118aa83118e76,83.95,31.26,2,115.21,treatment,True,False,0.0,83.95,115.21000000000001
b8b12c952ae497fb7389315cd2a101e1,79.0,47.21,1,126.21,treatment,True,False,0.0,79.0,126.21000000000001
d4bc55bf7aa33f5d5d8b6b53d1e2eb8f,59.9,16.86,1,76.75999999999999,treatment,True,True,44.72628364524587,104.62628364524588,104.62628364524588
44ea86700a44cf863db3616415b5f9ad,71.98,27.42,2,99.4,control,True,False,0.0,71.98,99.4
88594435967726f387be4e2e6db45f41,29.6,8.96,1,38.56,treatment,True,False,0.0,29.6,38.56
6f7cd7fe9082def530646e04996eb8a7,39.99,12.79,1,52.78,control,True,False,0.0,39.99,52.78
13be52fea867f703f9f4466bccbcc0c9,148.0,23.62,1,171.62,treatment,False,False,0.0,148.0,148.0
58373cef6a0a70e65f59d65a757fb2a7,139.0,21.46,1,160.46,control,False,False,0.0,139.0,160.46
55ef6f0a902bfd07ab9dc7b2e5906607,29.5,15.98,1,45.48,control,True,False,0.0,29.5,45.480000000000004
534100b99398bfa0b9ffbf40fc8c7757,69.9,9.34,1,79.24000000000001,treatment,True,True,46.44214198333522,116.34214198333522,116.34214198333522
8b9a623daa9d813b547bdfaa6a2628da,49.9,8.72,1,58.62,control,True,False,0.0,49.9,58.62
ecb4506fc58364816a5133b8abf1f645,161.7,59.42,3,221.12,control,False,False,0.0,161.7,221.12
a9f6ce91a31d7e8dc4af0d3c847a5639,199.9,21.89,1,221.79,control,False,False,0.0,199.9,221.79000000000002
92bae9939a0e16250bbf0e11d6827228,35.0,23.22,1,58.22,control,True,False,0.0,35.0,58.22
28acba5aee809821856801c1a77257da,83.3,23.45,1,106.75,treatment,True,False,0.0,83.3,106.75
698b838e230eef7b304ba798ecc3ac1c,58.99,17.66,1,76.65,treatment,True,False,0.0,58.99,76.65
fdcfac31e5f5d7565dd18cf903696ece,109.9,14.86,1,124.76,treatment,False,False,0.0,109.9,109.9
257699bfe87de4eac234324e88db828a,79.99,22.27,1,102.26,control,True,False,0.0,79.99,102.25999999999999
7889ce550f16a1fe103ffcf2a4a537c2,33.4,11.85,1,45.25,treatment,True,True,81.06114250920659,114.46114250920658,114.46114250920658
d7ae451c4d63fe188ba2e8787a3852bc,60.9,16.7,1,77.6,control,True,False,0.0,60.9,77.6
1bde1f1942be558c1527a73da61695d2,23.99,15.1,1,39.09,treatment,True,False,0.0,23.99,39.089999999999996
8bc4e989df64f2d8c2381c9718a0f963,79.9,19.75,1,99.65,control,True,False,0.0,79.9,99.65
681a682245f1fd55f98d1be23c2ffbe1,32.64,14.1,1,46.74,treatment,True,False,0.0,32.64,46.74
e5ac3ed8cb50fb70e917345ac5e9f195,169.0,34.98,1,203.98,treatment,False,False,0.0,169.0,169.0
c2b416c2ac6019a220bca3ef9ac48682,118.0,19.8,1,137.8,control,False,False,0.0,118.0,137.8
2cb414479754a8e1ed07eed0ccfc0778,399.0,39.48,1,438.48,control,False,False,0.0,399.0,438.48
e1a818b056b700bd7b25f1089d897239,98.9,23.84,1,122.74,treatment,True,False,0.0,98.9,122.74000000000001
1c7fe02ac4c7be50c59afb295cf85b89,213.98,43.52,2,257.5,control,False,False,0.0,213.98,257.5
e30b9cda599826e24ad3f5eddf966583,39.98,35.26,2,75.24,control,True,False,0.0,39.98,75.24
58ab53aab8ecabe6b411fa69f97b8be9,969.99,70.56,1,1040.55,control,False,False,0.0,969.99,1040.55
c6624907a0776d1385446872873d5fcf,79.9,19.53,1,99.43,treatment,True,False,0.0,79.9,99.43
b819e736052660aa33771a0266c225bf,40.25,7.39,1,47.64,treatment,True,True,64.25479804670492,104.50479804670492,104.50479804670492
0c51264bdcbe5893081232bba640dba0,78.0,16.31,1,94.31,control,True,False,0.0,78.0,94.31
3f849648ffbabb0562c7668f212e3e88,69.9,16.46,1,86.36000000000001,control,True,False,0.0,69.9,86.36000000000001
556e5ad87434de71e0948b9bca0046f5,37.99,18.23,1,56.22,treatment,True,True,76.70701040999202,114.69701040999203,114.69701040999203
5e84bf559fcc6a7a95c0d302a48c89be,35.0,12.91,1,47.91,treatment,True,False,0.0,35.0,47.91
e3ce941c85b5ae1ae2862a7344cbb845,49.5,13.93,1,63.43,control,True,False,0.0,49.5,63.43
e72ce58da5fa186692fb2a9d253c0cbd,119.4,12.04,1,131.44,treatment,False,False,0.0,119.4,119.4
dc0b827df3db237adaa4fb6c4a770096,59.99,11.73,1,71.72,control,True,False,0.0,59.99,71.72
4d8d0b4795fe858361a2b29c14556e83,59.9,25.26,1,85.16,control,True,False,0.0,59.9,85.16
7e601e1373744c3c2572bb0877caac87,173.0,74.16,1,247.16,treatment,False,False,0.0,173.0,173.0
8f3c9dee0b510175b90cce425174b78e,48.0,20.8,1,68.8,treatment,True,False,0.0,48.0,68.8
ddd05ce5cf8b84ccf7f200b027c7753f,29.9,12.48,1,42.379999999999995,control,True,False,0.0,29.9,42.379999999999995
f635c6eec2310dbda391c16a6eada675,86.9,41.59,1,128.49,control,True,False,0.0,86.9,128.49
8d63bb167adbc51f677d38af762662a1,103.99,21.22,1,125.21,control,False,False,0.0,103.99,125.21
5b5df11336181a5d1e7a021ea5642bd6,57.79,17.0,2,74.78999999999999,control,True,False,0.0,57.79,74.78999999999999
4df9ec980f9fb78c2ef93ec39d5d1d06,109.8,18.68,2,128.48,control,False,False,0.0,109.8,128.48
d5dd1655174fa071eda9b9d3b6e9e4e5,290.0,18.47,1,308.47,control,False,False,0.0,290.0,308.47
bd9d0b4bd72874264d4f1467b4d51323,23.7,11.85,1,35.55,treatment,True,False,0.0,23.7,35.55
9124789e8acd7673ea0ce2bd9361a99e,544.0,22.05,1,566.05,treatment,False,False,0.0,544.0,544.0
b13ea9f410b092728700af281c0b3663,61.5,16.19,1,77.69,treatment,True,True,42.69836091496103,104.19836091496103,104.19836091496103
20cebe1097b0f1c09cc5f22570566d1a,424.2,55.57,1,479.77,treatment,False,False,0.0,424.2,424.2
bb853f6461f9ba28e1f12a564dabb27c,72.9,16.27,1,89.17,control,True,False,0.0,72.9,89.17
5d5158a88e86989b64a41c1c2aff9125,19.9,10.96,1,30.86,control,True,False,0.0,19.9,30.86
7165aba369a4514fae50be36d6b5e592,57.8,23.7,2,81.5,control,True,False,0.0,57.8,81.5
8051026f0cea5b93df6bf42cdf1aaa74,105.19,13.4,1,118.59,treatment,False,False,0.0,105.19,105.19
673eb3db9ca5cc9c43b62b0052e65da8,238.9,23.96,1,262.86,control,False,False,0.0,238.9,262.86
b95b6670f71063249d81bebc3607e5d8,76.2,7.4,1,83.60000000000001,treatment,True,False,0.0,76.2,83.60000000000001
780d06f3d4a6cf29181986194b9c23bd,76.9,14.71,1,91.61,treatment,True,True,34.64343253247992,111.54343253247993,111.54343253247993
3486059e0a7914ff9133784944751b3e,110.32,15.87,1,126.19,control,False,False,0.0,110.32,126.19
e90d8a867960fe909ecb460cb3a9e4d1,64.9,23.25,1,88.15,control,True,False,0.0,64.9,88.15
5bf84aad38881827341f99a74df1b2be,56.99,25.68,1,82.67,treatment,True,False,0.0,56.99,82.67
125f791fad1cb7d8545189f70f1be885,69.9,17.2,1,87.10000000000001,treatment,True,False,0.0,69.9,87.10000000000001
b9db5aac3e7aaf40f7b79396800eef52,749.8,146.13,2,895.93,treatment,False,False,0.0,749.8,749.8
cf49cb20f726614d8f2bbd281489b0b3,69.99,13.15,1,83.14,control,True,False,0.0,69.99,83.14
438f4256ef380bc7d658773ed817a480,54.0,9.34,1,63.34,treatment,True,True,63.80881896002171,117.80881896002171,117.80881896002171
13f122a23bdcdc6de4c10fb7d9fa6a0d,72.0,14.81,1,86.81,control,True,False,0.0,72.0,86.81
ebcd770a00a9b6ee03235d5db51510d8,146.39,17.3,1,163.69,treatment,False,False,0.0,146.39,146.39
659c573bcaa6bdd994c304a2de2b621c,810.0,39.03,1,849.03,treatment,False,False,0.0,810.0,810.0
7c6985797df04a52bd0d0b4b2b2bfb61,129.9,16.67,1,146.57,treatment,False,False,0.0,129.9,129.9
280f9004a1b9504ffc4f40635f13e5f1,50.9,16.12,1,67.02,control,True,False,0.0,50.9,67.02
a0d503b20274a7c654eab441adac695c,73.8,16.96,1,90.76,treatment,True,False,0.0,73.8,90.75999999999999
8514ad13664259c7e1bc7cbaa34826f0,57.7,22.68,1,80.38,control,True,False,0.0,57.7,80.38
de8d4b40800d2483074fe491bd25aed4,99.9,21.65,1,121.55,control,True,False,0.0,99.9,121.55000000000001
8affe9c92a920697129509ebbb623e0e,179.99,16.01,1,196.0,control,False,False,0.0,179.99,196.0
b0abfb398741998a8e47cc773b5e0edb,39.9,7.54,1,47.44,treatment,True,False,0.0,39.9,47.44
57497f963890881878c6c1e61af37960,39.98,42.3,2,82.28,treatment,True,False,0.0,39.98,82.28
de0d2b20f954a9610c624bd2706ca857,58.2,18.29,1,76.49000000000001,control,True,False,0.0,58.2,76.49000000000001
e587da74353d520a30d8a30587229f22,134.9,19.91,1,154.81,treatment,False,False,0.0,134.9,134.9
a4d1612b7bfa43ca6f14b27bfda0d1cd,16.5,15.1,1,31.6,control,True,False,0.0,16.5,31.6
f723300ed4370482630acdfa2d5209a1,240.0,16.52,2,256.52,control,False,False,0.0,240.0,256.52
dcccedd7ddcb971baf4602e441503030,25.99,14.52,1,40.51,control,True,False,0.0,25.99,40.51
667a6d329a62f026cfb2e41a6510a858,59.9,11.73,1,71.63,treatment,True,True,54.78455602372167,114.68455602372167,114.68455602372167
320ed62040e9d12e3d7cf4795e2b7df3,95.0,7.93,1,102.93,treatment,True,True,11.291283018547304,106.2912830185473,106.2912830185473
d3e393e0070015bc43d8c9973d2403e6,369.9,21.56,1,391.46,control,False,False,0.0,369.9,391.46
71006ec1c5629f33a617d524fac26c9a,29.33,8.27,1,37.599999999999994,treatment,True,False,0.0,29.33,37.599999999999994
163e9678df3d069145613d032b4ab0b8,15.0,20.4,1,35.4,control,True,False,0.0,15.0,35.4
338a7b69743165d5878ec8d45af93f48,144.9,21.09,1,165.99,treatment,False,False,0.0,144.9,144.9
3c4f4a215516b1f6013a569c7013f45d,13.99,7.78,1,21.77,control,True,False,0.0,13.99,21.77
6685b09627204e7cd04be4b077ad21d6,199.89,18.65,1,218.54,treatment,False,False,0.0,199.89,199.89
2e514f06a55a990840cf3f7131b45f55,152.35000000000002,20.82,2,173.17000000000002,treatment,False,False,0.0,152.35000000000002,152.35000000000002
dcaeb1396857c15c0cba7456fb469c3e,125.0,14.62,1,139.62,treatment,False,False,0.0,125.0,125.0
